WATER_TYPE_NAME,Mgmt_Unit,ASSESSMENT_UNIT_ID,ASSESSMENT_UNIT_NAME,LAST_ASSESSED_CYCLE,DWQ_Category,EPA_IR_CATEGORY_ID,PARAMETER_CODE_NAME,PARAMETER_ATTAINMENT,Parameter_Status,Uses,FIRST_LISTED_CYCLE,CWA303D_PRIORITY_RANKING,WATER_SIZE,UNITS
RIVER,Upper Sevier River,UT16030001-005_00,Sevier River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2022,Low,22.089,Miles
RIVER,Upper Sevier River,UT16030001-005_00,Sevier River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,22.089,Miles
RIVER,Upper Sevier River,UT16030001-005_00,Sevier River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,"TMDL Approved (11126, 30892)",Aquatic Wildlife (Cold Water),1998,Low,22.089,Miles
RIVER,Upper Sevier River,UT16030001-005_00,Sevier River-3,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (11126),Aquatic Wildlife (Cold Water),1998,Low,22.089,Miles
RIVER,Upper Sevier River,UT16030001-006_00,Panguitch Creek-2,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,39.1803,Miles
RIVER,Upper Sevier River,UT16030001-007_00,Sevier River-2,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (11127),Aquatic Wildlife (Cold Water),2002,Low,52.6837,Miles
RIVER,Upper Sevier River,UT16030001-007_00,Sevier River-2,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11127),Aquatic Wildlife (Cold Water),2002,Low,52.6837,Miles
RIVER,Upper Sevier River,UT16030001-007_00,Sevier River-2,2022,Not Supporting but has Approved TMDL for some parameters,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,52.6837,Miles
RIVER,Upper Sevier River,UT16030001-007_00,Sevier River-2,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,52.6837,Miles
RIVER,Upper Sevier River,UT16030001-008_00,Panguitch Creek-1,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,25.2676,Miles
RIVER,Upper Sevier River,UT16030001-009_00,Mammoth Creek Lower,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11129),Aquatic Wildlife (Cold Water),2004,Low,25.9563,Miles
RIVER,Upper Sevier River,UT16030001-010_00,Duck Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,4.3667,Miles
RIVER,Upper Sevier River,UT16030001-011_00,Asay Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,47.3643,Miles
RIVER,Upper Sevier River,UT16030001-012_00,Sevier River-1,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,34.6148,Miles
RIVER,Upper Sevier River,UT16030001-013_00,Piute,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,3.5391,Miles
RIVER,Upper Sevier River,UT16030001-014_00,Threemile Creek,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2022,Low,25.0738,Miles
RIVER,Upper Sevier River,UT16030001-014_00,Threemile Creek,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,25.0738,Miles
RIVER,Upper Sevier River,UT16030001-014_00,Threemile Creek,2022,Not Supporting,5,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Threatened,Further evaluation needed,Aquatic Wildlife (Cold Water),2022,Low,25.0738,Miles
RIVER,Upper Sevier River,UT16030001-015_00,Mammoth Creek Upper,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,28.2764,Miles
RIVER,Upper Sevier River,UT16030002-001_00,Otter Creek-4,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2016,Low,23.6238,Miles
RIVER,Upper Sevier River,UT16030002-001_00,Otter Creek-4,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,23.6238,Miles
RIVER,Upper Sevier River,UT16030002-002_00,Otter Creek-1,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,96.3682,Miles
RIVER,Upper Sevier River,UT16030002-002_00,Otter Creek-1,2022,Not Supporting,5,NUTRIENT/EUTROPHICATION BIOLOGICAL INDICATORS,Not meeting criteria,Alternative restoration plan,Aquatic Wildlife (Cold Water),2022,Low,96.3682,Miles
RIVER,Upper Sevier River,UT16030002-002_00,Otter Creek-1,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2008,Low,96.3682,Miles
RIVER,Upper Sevier River,UT16030002-002_00,Otter Creek-1,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2022,Low,96.3682,Miles
RIVER,Upper Sevier River,UT16030002-003_00,Otter Creek-3,2022,Not Supporting but has Approved TMDL for some parameters,5,SEDIMENT,Not meeting criteria,TMDL Approved (900),Aquatic Wildlife (Cold Water),1998,Low,29.762,Miles
RIVER,Upper Sevier River,UT16030002-003_00,Otter Creek-3,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (900),Aquatic Wildlife (Cold Water),1998,Low,29.762,Miles
RIVER,Upper Sevier River,UT16030002-003_00,Otter Creek-3,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,29.762,Miles
RIVER,Upper Sevier River,UT16030002-003_00,Otter Creek-3,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,29.762,Miles
RIVER,Upper Sevier River,UT16030002-003_00,Otter Creek-3,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2022,Low,29.762,Miles
RIVER,Upper Sevier River,UT16030002-004_00,Otter Creek-2,2022,Approved TMDL,4A,DISSOLVED OXYGEN,Not meeting criteria,TMDL Approved (900),Aquatic Wildlife (Cold Water),2012,Low,23.1199,Miles
RIVER,Upper Sevier River,UT16030002-004_00,Otter Creek-2,2022,Approved TMDL,4A,HABITAT ALTERATIONS,Not meeting criteria,Non-pollutant impairment (4C),Aquatic Wildlife (Cold Water),1998,Low,23.1199,Miles
RIVER,Upper Sevier River,UT16030002-004_00,Otter Creek-2,2022,Approved TMDL,4A,SEDIMENT,Not meeting criteria,TMDL Approved (900),Aquatic Wildlife (Cold Water),1998,Low,23.1199,Miles
RIVER,Upper Sevier River,UT16030002-004_00,Otter Creek-2,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (900),Aquatic Wildlife (Cold Water),1998,Low,23.1199,Miles
RIVER,Upper Sevier River,UT16030002-005_00,East Fork Sevier River-4,2022,Not Supporting but has Approved TMDL for some parameters,5,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (30892),Aquatic Wildlife (Cold Water),2000,Low,27.2991,Miles
RIVER,Upper Sevier River,UT16030002-005_00,East Fork Sevier River-4,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,27.2991,Miles
RIVER,Upper Sevier River,UT16030002-006_00,East Fork Sevier-3,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,24.494,Miles
RIVER,Upper Sevier River,UT16030002-007_00,Deer Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,18.7186,Miles
RIVER,Upper Sevier River,UT16030002-008_00,Antimony Creek,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,28.0557,Miles
RIVER,Upper Sevier River,UT16030002-009_00,East Fork Sevier-2,2022,Not Supporting,5,BENTHIC MACROINVERTEBRATES BIOASSESSMENTS,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,137.2718,Miles
RIVER,Upper Sevier River,UT16030002-010_00,East Fork Sevier-1,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,41.7576,Miles
RIVER,Lower Sevier River,UT16030003-001_00,Sevier River-19,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.1488,Miles
RIVER,Lower Sevier River,UT16030003-002_00,Willow Creek - Axtell,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,15.7854,Miles
RIVER,Lower Sevier River,UT16030003-003_00,Salina Creek-1,2022,Approved TMDL,4A,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11125),Agricultural,1998,Low,4.591,Miles
RIVER,Lower Sevier River,UT16030003-004_01,Sevier River-16-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,3.4147,Miles
RIVER,Lower Sevier River,UT16030003-004_02,Sevier River-16-2,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.2054,Miles
RIVER,Lower Sevier River,UT16030003-004_03,Sevier River-16-3,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030003-005_00,Lost Creek-1,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2012,Low,5.899,Miles
RIVER,Lower Sevier River,UT16030003-005_00,Lost Creek-1,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2022,Low,5.899,Miles
RIVER,Lower Sevier River,UT16030003-005_00,Lost Creek-1,2022,Not Supporting,5,BORON,Not meeting criteria,TMDL Needed,Agricultural,2016,Low,5.899,Miles
RIVER,Lower Sevier River,UT16030003-006_00,Salina Creek-2,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,158.4279,Miles
RIVER,Lower Sevier River,UT16030003-006_00,Salina Creek-2,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2022,Low,158.4279,Miles
RIVER,Lower Sevier River,UT16030003-006_00,Salina Creek-2,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2020,Low,158.4279,Miles
RIVER,Lower Sevier River,UT16030003-006_00,Salina Creek-2,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,158.4279,Miles
RIVER,Lower Sevier River,UT16030003-007_00,Beaver Creek-1 Sevier,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,17.2291,Miles
RIVER,Lower Sevier River,UT16030003-008_00,Lost Creek2-Salina,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,8.5224,Miles
RIVER,Lower Sevier River,UT16030003-009_00,Sevier River-11,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.0025,Miles
RIVER,Lower Sevier River,UT16030003-010_00,Lost Creek3-Salina,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,33.3325,Miles
RIVER,Lower Sevier River,UT16030003-010_00,Lost Creek3-Salina,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2022,Low,33.3325,Miles
RIVER,Lower Sevier River,UT16030003-010_00,Lost Creek3-Salina,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2020,Low,33.3325,Miles
RIVER,Lower Sevier River,UT16030003-011_00,Sevier River-12,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2022,Low,13.6463,Miles
RIVER,Lower Sevier River,UT16030003-012_00,Sevier River-17,2022,Approved TMDL,4A,"PHOSPHORUS, TOTAL",Not meeting criteria,TMDL Approved (11122),Aquatic Wildlife (Warm Water),2000,Low,28.8381,Miles
RIVER,Lower Sevier River,UT16030003-012_00,Sevier River-17,2022,Approved TMDL,4A,SEDIMENT,Not meeting criteria,TMDL Approved (11122),Aquatic Wildlife (Warm Water),2000,Low,28.8381,Miles
RIVER,Lower Sevier River,UT16030003-012_00,Sevier River-17,2022,Approved TMDL,4A,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,"TMDL Approved (11122, 11150)",Agricultural,2000,Low,28.8381,Miles
RIVER,Lower Sevier River,UT16030003-013_00,Monroe Creek,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,78.6053,Miles
RIVER,Lower Sevier River,UT16030003-014_00,Sevier River-14,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,12.4067,Miles
RIVER,Lower Sevier River,UT16030003-015_00,Sevier River-8,2022,Fully Supporting,1,NA,NA,NA,NA,NA,NA,29.4191,Miles
RIVER,Lower Sevier River,UT16030003-016_00,Sevier River-10,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,1.4536,Miles
RIVER,Lower Sevier River,UT16030003-017_00,Sevier River-6,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2006,Low,31.0645,Miles
RIVER,Lower Sevier River,UT16030003-018_00,Clear Creek-I70,2022,Not Supporting,5,ALUMINUM,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,119.959,Miles
RIVER,Lower Sevier River,UT16030003-018_00,Clear Creek-I70,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2022,Low,119.959,Miles
RIVER,Lower Sevier River,UT16030003-019_00,Sevier River-9,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,11.5315,Miles
RIVER,Lower Sevier River,UT16030003-020_00,Beaver Creek2-Piute,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,54.7461,Miles
RIVER,Lower Sevier River,UT16030003-021_00,Manning Creek,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,19.5708,Miles
RIVER,Lower Sevier River,UT16030003-021_00,Manning Creek,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2022,Low,19.5708,Miles
RIVER,Lower Sevier River,UT16030003-022_00,Sevier River-5,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,9.3337,Miles
RIVER,Lower Sevier River,UT16030003-023_00,Sevier River-18,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,29.9004,Miles
RIVER,Lower Sevier River,UT16030003-024_00,Sevier River-15,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,14.9481,Miles
RIVER,Lower Sevier River,UT16030003-025_00,Sevier River-13,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,1.7238,Miles
RIVER,Lower Sevier River,UT16030003-026_00,Sevier River-7,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2014,Low,0,Miles
RIVER,Lower Sevier River,UT16030003-026_00,Sevier River-7,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2014,Low,0,Miles
RIVER,Lower Sevier River,UT16030003-027_00,Peterson Creek,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2016,Low,8.0669,Miles
RIVER,Lower Sevier River,UT16030003-027_00,Peterson Creek,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Non-game Fish and Other),2022,Low,8.0669,Miles
RIVER,Lower Sevier River,UT16030004-001_00,San Pitch-1,2022,Approved TMDL,4A,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11150),Agricultural,2014,Low,19.028,Miles
RIVER,Lower Sevier River,UT16030004-002_00,Twelve Mile Creek,2022,Not Supporting,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2022,Low,71.5521,Miles
RIVER,Lower Sevier River,UT16030004-003_00,Six Mile Creek - Sevier,2022,Not Supporting,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,40.205,Miles
RIVER,Lower Sevier River,UT16030004-003_00,Six Mile Creek - Sevier,2022,Not Supporting,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2012,Low,40.205,Miles
RIVER,Lower Sevier River,UT16030004-003_00,Six Mile Creek - Sevier,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2022,Low,40.205,Miles
RIVER,Lower Sevier River,UT16030004-004_00,South Creek,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,33.4952,Miles
RIVER,Lower Sevier River,UT16030004-005_01,San Pitch-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11151),Agricultural,1998,Low,68.52,Miles
RIVER,Lower Sevier River,UT16030004-005_01,San Pitch-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2016,Low,68.52,Miles
RIVER,Lower Sevier River,UT16030004-005_01,San Pitch-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,DISSOLVED OXYGEN,Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Non-game Fish and Other)",2020,Low,68.52,Miles
RIVER,Lower Sevier River,UT16030004-005_01,San Pitch-3-1,2022,Not Supporting but has Approved TMDL for some parameters,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Non-game Fish and Other)",2016,Low,68.52,Miles
RIVER,Lower Sevier River,UT16030004-005_02,San Pitch-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2016,Low,0,Miles
RIVER,Lower Sevier River,UT16030004-005_02,San Pitch-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Approved (11151),Agricultural,1998,Low,0,Miles
RIVER,Lower Sevier River,UT16030004-005_02,San Pitch-3-2,2016,Not Supporting but has Approved TMDL for some parameters,5,"AMMONIA, TOTAL",Not meeting criteria,TMDL Needed,"Aquatic Wildlife (Waterfowl, Shorebirds, and Other), Aquatic Wildlife (Non-game Fish and Other)",2016,Low,0,Miles
RIVER,Lower Sevier River,UT16030004-006_00,Oak Creek-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,15.9905,Miles
RIVER,Lower Sevier River,UT16030004-007_01,Upper Willow Creek,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,15.2663,Miles
RIVER,Lower Sevier River,UT16030004-007_02,Ephraim Creek,2010,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,4.766,Miles
RIVER,Lower Sevier River,UT16030004-008_00,Pleasant Creek,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,58.0124,Miles
RIVER,Lower Sevier River,UT16030004-009_00,San Pitch-5,2022,Not Supporting but has Approved TMDL for some parameters,5,PH,Not meeting criteria,TMDL Approved (11151),"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2022,Low,71.1046,Miles
RIVER,Lower Sevier River,UT16030004-009_00,San Pitch-5,2022,Not Supporting but has Approved TMDL for some parameters,5,TEMPERATURE,Not meeting criteria,TMDL Needed,Aquatic Wildlife (Cold Water),2020,Low,71.1046,Miles
RIVER,Lower Sevier River,UT16030004-009_00,San Pitch-5,2022,Not Supporting but has Approved TMDL for some parameters,5,ESCHERICHIA COLI (E. COLI),Not meeting criteria,TMDL Needed,Recreation and Aesthetics (Infrequent Primary Contact),2016,Low,71.1046,Miles
RIVER,Lower Sevier River,UT16030004-010_00,Oak Creek-2,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,23.424,Miles
RIVER,Lower Sevier River,UT16030004-011_00,San Pitch-4,2022,Not Supporting,5,TOTAL DISSOLVED SOLIDS (TDS),Not meeting criteria,TMDL Needed,Agricultural,2014,Low,14.127,Miles
RIVER,Lower Sevier River,UT16030004-012_00,Oak Creek Upper,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,7.129,Miles
RIVER,Lower Sevier River,UT16030004-013_00,Cottonwood Creek-SP,2020,Fully Supporting,1,NA,NA,NA,NA,NA,NA,10.4397,Miles
RIVER,West Desert,UT16030005-001_00,Judd Creek,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,3.8156,Miles
RIVER,Lower Sevier River,UT16030005-002_00,Cherry Creek,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,26.4175,Miles
RIVER,Lower Sevier River,UT16030005-003_00,Tanner Creek,2022,Insufficient Data,3,NA,NA,NA,NA,NA,NA,15.0538,Miles
RIVER,Lower Sevier River,UT16030005-004_00,Oak Creek-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030005-005_00,Fool Creek-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030005-006_00,Fishlake National Forest-I15,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,12.3189,Miles
RIVER,Lower Sevier River,UT16030005-007_00,Sevier River-21,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,21.1433,Miles
RIVER,Lower Sevier River,UT16030005-008_00,Sevier River-27,2012,Fully Supporting,1,NA,NA,NA,NA,NA,NA,0.5796,Miles
RIVER,Lower Sevier River,UT16030005-011_00,Chicken Creek-3,2020,Insufficient Data,3,NA,NA,NA,NA,NA,NA,13.4278,Miles
RIVER,Lower Sevier River,UT16030005-012_00,Ivie Creek,2020,No Evidence of Impairment,2,NA,NA,NA,NA,NA,NA,16.57,Miles
RIVER,Lower Sevier River,UT16030005-013_00,Goose Creek-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030005-014_00,Goose Creek-2,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.2838,Miles
RIVER,Lower Sevier River,UT16030005-015_00,Pioneer Creek-1,2012,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0.4127,Miles
RIVER,Lower Sevier River,UT16030005-016_00,Pioneer Creek-2,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,3.8421,Miles
RIVER,Lower Sevier River,UT16030005-017_00,Sevier River-23,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030005-018_00,Chalk Creek-1,2010,Insufficient Data,3,NA,NA,NA,NA,NA,NA,0,Miles
RIVER,Lower Sevier River,UT16030005-019_00,Chalk Creek2-Fillmore,2022,Not Supporting,5,PH,Not meeting criteria,TMDL Needed,"Agricultural, Aquatic Wildlife (Cold Water), Recreation and Aesthetics (Infrequent Primary Contact)",2022,Low,35.0998,Miles
